,User,Hub Score
17263,37SyiOcNEIbsLyDuP4YfQg,903
17264,L7NdwWsSgkSVDItxgmp4Gw,903
17265,9rsDmEXEg0bT7A64wR4TSg,903
17266,ZZrJShRs_gAybm36B2Amjg,903
17267,hx7CenfvEHPOu2fW0rJIxg,903
17268,pQVW5T1zuHuMgdU7Np8EyQ,903
17269,efhGiB1sXzctD_6uH1-vHA,903
17270,fhvBlytVORG35Ugba380cw,903
17271,IoJgYtu3RXsWuN3aFPRHuw,903
17272,jMFBnCPzq8DktdSfSsHIjQ,903
17273,X5L_gMh7szT51XaQRHPxHA,903
17274,5f1MS4H4kiqQz4-tmTUBeg,903
17275,c9U-gAIkIp-ddyBVVlG-LA,903
17276,4eHb_jMa5Qa7XtJrHpTLAA,903
17277,9ddeIKpb8u24klUqForrsw,903
17278,SDlvrU0Fsw3_j9dJHqgDbA,903
17279,jbSmP4H0l_4Yv5h46_cP9Q,903
17280,-1pmeSv4fMJ1Sqt_k6isKg,36
17281,yKHdLkm52Al3w992c_0_Xw,36
17282,vCPF91AyiG0zcf3qEwELSQ,23
17283,UBrhWrnKGRkCG5nGaRvr2A,35
17284,hSFpqUm3OVsFPk4d4TSQUg,23
17285,0e2wjuuuM4cADt5SiBd1ZQ,23
17286,f5woUJVrM60KZF4idboJeA,23
17287,d9shkclhkAX-y8uRMHlu7A,23
17288,m4V6VklVZ-L5l3fjLATznQ,23
17289,S3ntmnkygLwjxYBr3wAzpA,23
17290,hDp8kyeLTdyV0fsHTKt88Q,23
17291,jmWH02Bg4cOFDUYv9mN0dw,23
17292,kJOutaevczbVcNEAzJc7WQ,23
17293,LgrMM_fpGS08uJzKK-PLMQ,23
17294,4BLfQstZ7cUYfEEsnViGDg,159
17295,4jM26yobPVYXmvLl7vIVhw,23
17296,kShwxA0Yr52EWPFDR54kww,3411
17297,G_7FyH3UawbBMPUMT47wpg,59
17298,RQeLz2urkrGmc9b2KVL2EQ,59
17299,CjnYQf4gJRYWMiH1j82ZBQ,59
17300,xE910W30yvmymU4FKO5kJA,59
17301,pr8wZunXvc2UmOvTJvYGaQ,59
17302,SgpEl8G1EneNndNIWyrabg,59
17303,XKmPQeViu6JZjaclAAhZLg,59
17304,hoB3SWNe-m_TATVWgLyC_g,59
17305,NsJcjrq7dcl8p9P8pLt0BQ,59
17306,5ymbSiaC7DD3GZYSl_P-SA,59
17307,oGwMhvt2thYnD4Y5mIJUkw,59
17308,9AkUd68fhOTlw58EaQJBKA,59
17309,Rq6bZ5ZpxagqVw-AiiNBow,59
17310,LKPmkYNY957LG3kgdxLO3g,59
17311,ovw9EIFdm1LDMFVxN5OXuw,59
17312,8-OvzgtBpT19uReH92XP9A,18
17313,0UYFDoRLlNbH1_oBkTdTHw,378
17314,QBUbL7j3rJtr5vZVkpjp6w,305
17315,AI-NXZAqwMJNrBM5YChIiw,18
17316,9ynM557_AYqnkBQz3-p94g,61
17317,Q06-sYVoNMX8VnAJHVwMTw,61
17318,iIOWCL5Xft71K_W34Ndlqg,61
17319,vNzou8mOldFVjV6mQSlLSQ,61
17320,HLGM7v5kTKogxW_FBlrUKQ,61
17321,kofiqkPOeo1loQHsVbxQXg,61
17322,9r5S4FKw352Go5ZR1JL5mw,61
17323,wUjuI4jl-wk5R3JVHppY2A,61
17324,8Zi8t8BIOTW50cmP9RtIag,61
17325,8MGWN_SIsrb5iqSJ-9yWkA,96
17326,vYAar6fSIsFSThEAdE19LA,96
17327,q3mdp_kjhJJZm2LPAOdL0g,96
17328,Hye57SLhB01-A6vB9A0o7w,96
17329,es9BFjQvNnhCfRR5FGkt3Q,96
17330,8V-vk-4PdanoR0oY25v3UA,96
17331,aPNY8hJijshGJwEMEUIFgw,96
17332,xW-mjOyNaXH8l77m11vc5w,96
17333,4qPyV2avqVReDfasMyfsiw,96
17334,WytLZKl8QB53kShtKybx2w,96
17335,034i9a8wmjbpi03--eqMzg,96
17336,RzSCtF8WTomxEqiQgJ_7fQ,96
17337,NBqV3oS6S3RT1oAOb8qMhg,96
17338,6eqnejbjFxVB6lHzTFpO4w,913
17339,_3w3JcxQZ3DVyeU6BvM1MA,96
17340,xawOq3adFUnalL7UXg1WtA,96
17341,8I3FfRNPaQMMa47Gy9dZTQ,96
17342,KSGtG7xvE3Cgeipgg0hAhA,96
17343,mdZtL_4472UhLPYsovsd2w,96
17344,uy0ONYwNLGTZJ_ZpPVN1Qg,156
17345,uNfQBu69v_s5PaicNqDnmQ,71
17346,A5SOazeWN_X7F3wVt37Tnw,71
17347,vEwn2KXnvgOjM-OiBxUSOA,71
17348,EG3aND42n5ZgmUVtapd8fA,14
17349,vIlq9yBiuj94hIklRROdzQ,14
17350,EcldpipHh8Q5zAczcZ8kQw,14
17351,jKukw1_ccUkGNTS2EUNH1A,75
17352,UA8FMQKObjlWUX29Mebpdg,75
17353,ROq1iffiJR7FhhII3IZk4A,75
17354,11ehBFspzETN3L45ekAsyA,75
17355,ZXMNv2FLQDvIiQx7ANTmvA,1104
17356,MN3vqB8OPyj3yfzP4-7lVQ,75
17357,9p_qyRuFbYUpCbB2Mv9oMQ,75
17358,wf_1FT_K8-2kbROIS2hFIA,75
17359,JJJiPM_EnblAXmce3IlK0Q,75
17360,wFIInVWihTZdyJqC_l3zYA,75
17361,20FEIDEpa4t4XAV_Hp50Ag,1034
17362,1YU-FROlLpce7SJwMADNEg,2837
17363,2rvUjH2mSMCvd9FAKfkCrw,1034
17364,71VqUp9LIU2UcNeQmI7D9Q,1034
17365,B0RXhOLriED4IEj5diAJRg,1577
17366,86kWlG8XZiVG7NhfpdI1LQ,1034
17367,o8DvAP7913yngAugm01QGw,2068
17368,L8S8YIln3XTC3b986I-fRA,1034
17369,Dn4NVFBEfiraRR5aGF3cHQ,1034
17370,drE1cAs8b72mACPpjql00g,1034
17371,3gWapBKCUo2Ex6J5q5QDWg,1034
17372,kL0uhf9P5KNmXcQftnBb3A,1034
17373,Gmhg0hGwFteqZmFtxkkICA,1034
17374,pf9D3rP_huO72wgC6Obcag,2918
17375,Dl9yJfE2IU6fPZc9m8Tjpw,1034
17376,M79izkGKBZ6JCKEeQtkb3Q,1034
17377,kp1UlD5CV3Ed8i6EgGGpwA,1034
17378,xmAKDGqUvnhRUKLxUT8ohA,1034
17379,vWcE7Uu9j4FeskkPfLmd6Q,1034
17380,uD26M-cEJWI_7uworlhdcA,1034
17381,DI0P1F8W0sOJElK-Z1Y7aA,1034
17382,H1NWcup4vQEeAjfPPwAmIA,1034
17383,Dge7qSHjFqfvtxQDhsVW_w,1034
17384,EFCpQMSGxrEszP_jrh-4NQ,1034
17385,nUOc8aSSEFaJJ3O5DSexdQ,1034
17386,00XkO0HwxgA7w-uKT9OsoQ,1034
17387,3HKUgr9GCV6aURyLhW8o8w,1034
17388,l-xSCt4unw5ykkscsMsEGg,1034
17389,LMIlA-Kss1z1Ke0LNe3Dwg,1034
17390,yfcQ_6_L1GpY7ZUcoQCfEQ,1034
17391,0YCiRSsEkYXGGTryzEo4AQ,1034
17392,M3DWQQuLxS8AMhDa0yn8Ig,1034
17393,Y6lNUmRGlL3rGAtPWMi9wA,1034
17394,7swS7PKvpgcTDee80Z23mA,1034
17395,GNuz2Bxn34OOjTA42qM5gw,1034
17396,h7CYaxhA5mOeGT-PZ-ZJrQ,1034
17397,JWSF3eN-7CxAizFMur2fzQ,1034
17398,XwaTGP46bacK9vDzBoinow,1034
17399,QKGQ31MYC-LDDqZitIYOBg,1034
17400,uulK7FWEU5DVMDhC75Le7Q,1034
17401,RI_3n2wedt40b0Zft8fILQ,1034
17402,TN0BxA3hSRPvawDWH9_qCg,1034
17403,QrJB-NGCNiK8ihiKgtoPEg,1034
17404,rmPGtso0zm4DZhpdc0zaUg,1800
17405,FVwUeo_sybG2UrLT4V855g,1494
17406,KSqi5Ja4E0IHUzh8KgmLoQ,1034
17407,erLexnujrhw6HlvBSJEcZQ,1034
17408,jaxDMQa1TXupcDnQ7fTqHA,1034
17409,iFcJHIFrGP8Z4yUqWZMLdQ,1922
17410,D1HwLsy0zz8aOEy2xCcyeQ,1034
17411,KzxvRxSH7t3_Kvpq6EQEgg,1034
17412,1Hi4VWGbnvMRb1IYmMt_wQ,1034
17413,QfPhdiFQCKLG70igQAjSRw,1034
17414,n61lghgOYsTWA5JgjNJrkw,2392
17415,4uBOnUdZCrCR2WlQtneKqA,1058
17416,lXQevRKNfhkDYE2TZowrxw,1034
17417,vW5Jh3IdawZZlZO1jXsWNw,1034
17418,q_aN5GDW65-eABvncptqYg,1922
17419,_cgZV_loPYtiIZWcxIO6eA,1034
17420,NS_cv81-YSi8T6P1XjE59w,1704
17421,2lGFRW1QF9mFp1bg_2r4tg,1034
17422,5LfE8Ziw1XRv9y4X9dh8UQ,1034
17423,VfhqZHFR6cHBc1Mpl6-gsA,1034
17424,NQfkWLs_pyM-2JQxI_vuqA,1034
17425,oAnKBbSjuzQ6yue9MqoKTQ,1034
17426,oLG5VEppi5P3kAC6BHXDNA,1034
17427,z9IV3kqw6eqFwX-t0dhkUQ,2254
17428,yJA1k9RlwDBtxulmJcf7FQ,1034
17429,BIPkpfunORGP7QfOovROyg,1034
17430,e414exqvvD3QNBP3_M8Dsg,41
17431,i0E0T_5Ie7XwwRcKLeFDVw,59
17432,mwVdcmXH1bBmFqRFb2tqaw,59
17433,odlCs7CsfaagOY4IpLSZdw,1125
17434,YRR4A261ZUvRtappty1Qsw,59
17435,aGT3lj5NvqKnyExqzG8kAw,59
17436,KeLiWbhlWURaVkjlNFvxjg,801
17437,vRqL7bDgN_VKgX5mpyKGUw,215
17438,CaJk-34c441-oPP_Oa4rlg,215
17439,Q_cxDZLkttSCmU97LBhn5Q,215
17440,BPXcSUqQ_cV_ElO-46uhIA,215
17441,YneCIwfNVVzatCrIYaXPfA,215
17442,TvxJHKhO0nMNhVwFWktccw,215
17443,VlyN6X6nkxguALJ8_hZB7g,385
17444,torUmwKmRL2ymNHT5RaPYg,215
17445,u1NMJ1Rk4gHvsKpDBmKSnw,215
17446,dTLpixRKJK5SSaD0UUVqfw,215
17447,0ciifSZZzI0_F6oFRx3MEw,26
17448,tmTMDIBuhUdvlig4iH_ohg,26
17449,fxJY9EGIFZQuWb-S6SHQsQ,26
17450,fac3_8KFYK2aIxEBIz5b6Q,26
17451,uJZCZwthKYC7xUckREF2Zg,26
17452,MMQxS6LdP9n_hFpJYVGEmg,33
17453,5LrRlYKy2e1WikF1CEaduA,26
17454,w39CAz6ctlmLMYrnezwXzw,26
17455,kDXO7wO3TssD_dvxO3XDUA,167
17456,GtNOx1CHU6ziCRUWJNjqbA,26
17457,5HCpDfr6wr0vC-LXNAbsrQ,26
17458,QK0Wrs6-O9JsRZfFmgmp8w,26
17459,Gkc0d-W8sGh91tAli8ETnA,26
17460,yvFdm65Ik2hlbfM1-sZNAQ,26
17461,FV8hgnWQAoNUD9sVEXmq9w,26
17462,jLlUCoMtd3RDKe5S5Rmssg,26
17463,zWTfRo6Z09xGd8jKOlictA,137
17464,OaciGMMxm_ocdXWIR_gZ4A,137
17465,vnq2mRKZmf4B53UIvzzNig,137
17466,xOEcYcoIu-Q6Z3ldqzeDqQ,137
17467,4lh7-tPzBf-fYm9P7sESpw,137
17468,lBn6hgw2xQfeEQy-0Cb8Eg,137
17469,YTZdccD--cCqkhAjtq-Gtw,137
17470,x26mv3YqDOKkE9M7D36lIw,137
17471,l9QzZvLIP-0nhj17n2os3w,137
17472,T3n9nTVqghNMqilcumollQ,137
17473,vwNB0SuvXYoegeb7TI-aaQ,137
17474,W1XRwCL6p-Co4OGjQ7dP-A,95
17475,UJmSi27CfE6RB94fzxXLPg,95
17476,i7qV-4k8_O90MuGOujZHfA,95
17477,Y8z4pbLguioN1rQ4a_pwQg,95
17478,QsYfh9J2mmBXSyJn3aXy4A,95
17479,Fw-VO40bg6OaoN-MgdjtQQ,95
17480,itA3kJ5fn8yK07fswcV9IQ,95
17481,3uQDaIE4fIkUWVzSvOB7DQ,95
17482,i7VbHbvagCejS3vfbx1lFg,66
17483,4z-CR2KZwGHl2le51GokJw,66
17484,UL9J6YmcU1BcE1KELSL6jQ,66
17485,Eqehdlrkb_SD5JswojVH7Q,66
17486,z1k3FLuYBeYFGhJ7CnmV8A,66
17487,SJ792tO28Vf4QKndIBkv7w,66
17488,1eNDT27fEZtRgEhY5GPH8Q,66
17489,PecOubZq7QrPQoNOCj_JIA,66
17490,sCVhnKT7ADoBt7d9o-F65Q,66
17491,MeIHg5RFxnVuUFnxMrjjhA,66
17492,eBlT7o82nokzQGk9nII8rg,31
17493,CkDgHqaTD8FqEFAIK93zfA,31
17494,QZOYCjStjGnfds7tkVp2hw,31
17495,qtpAmdEiP_DiLsd4gZQqQw,31
17496,6M1lFz0yW21AleYss5YAdw,53
17497,oYJtOarwG3m6gBklk3I4RQ,53
17498,suv1g1uAHm0DQu_BMmPznA,106
17499,2I6oqlsX4kQ7_oFkMtXLHQ,53
17500,cwM6LTmFfwGW5oZ9JSzMYw,53
17501,P-ASPoUhrO_hQ0oheCFVqg,53
17502,41tdxX-4k-w7NaiMd44b-Q,53
17503,Dv1VRcuiQ_hSsyBFCmpF6Q,159
17504,aSjsdnjqqn4Nbuwhzr73OA,53
17505,bZi13v0lUwnvz7X0AcjVeQ,53
17506,3u59-gg97Kr66zAgQ_8gEQ,53
17507,bYNxLg6-6fSHJuyhR4IRAA,53
17508,1qUGOSb2BsGeAmK7BJPQaA,53
17509,_K3y7tpub1E5TCg2oKlPKA,53
17510,_XrUdgsfH7flbawohULemQ,53
17511,OjRAwKOGCFPMTOiogq7MdA,53
17512,njNmjAgU5PPEp6pkQy_jIQ,53
17513,fUkye0OqSbuR4_7E5d6u1Q,53
17514,qeerWTjSLhH4qJMa58OFnA,272
17515,aURlPmdlI0Y0JH54QoYxFQ,272
17516,M-HkeLocXiBLLP399asngw,816
17517,SKwl-8_sY6zu988Z6xKZow,272
17518,EsDiLvz54jIP_bgLArMqjw,272
17519,dtGs-6MgOfZfPhKMNhsOXw,272
17520,ft10XpKQWcwaNPWSZS7Xmg,272
17521,dSUGENJ878yt-n255F76VA,272
17522,tREkF_RSRO1YfSNBhS5YZg,272
17523,bR0EwiQr61ADLEj1rewYkQ,272
17524,PX_CVItktttKzhMntSfvlg,272
17525,3RBB_VDSE2a_bQe4KSA-EA,272
17526,rHdOyb91mw2_xilhKxdvcw,272
17527,BN2cspHMGMbHWx0fxzCgPQ,272
17528,kYzHp4madOIHQdrirlTdsQ,272
17529,83vBjz_0OY1M3Q1H2QDs8Q,272
17530,g5IJsVfFys_NgpL7yxZ_YA,272
17531,ZIrzKDily4hMtb2v8ga4_A,81
17532,RmrDu4zMOTex1zi4vh1_sw,81
17533,e7HFRR6ijFLfaSyNxbVSYA,81
17534,4KiLhiHIVfHlloRR9DcqoQ,81
17535,LISjN89eZQtkN65PgGdufA,81
17536,gCvUram1A-TtITHEkWPoyg,81
17537,j2Rf6xnUmtB87EIo13Ljpw,379
17538,gWpGLRZ2U9x7dq9knEkLHw,81
17539,1WhXbu60h-d090l8hRCHkw,1288
17540,l8L3weZt2n3CTuwzzhX4sw,136
17541,T9157sprmtvL43DVMxKvFQ,136
17542,DReIt7oWNs-419PteD3eIg,558
17543,Iy2jyEvc0j9AaSx4vO-CGg,136
17544,sRbtuk-bGJU61qESyeSMRQ,421
17545,tPRRUaeFS-bccFviQAkwkQ,136
17546,cdfaap6nGtVu0PrDEqoUpg,136
17547,rpEp-1mxLAo_4271hlESkQ,136
17548,mt2OeqzEpwzFoFniE7lnqg,8
17549,sd-QZyyJVHBPVCZK00mu9A,8
17550,pZQgbyW0v9WE_fzCEFc5IQ,8
17551,ZX6-SCstgDhyeo1WQAxKag,16
17552,bt67HvFRXMIfM93vTtTeUg,8
17553,kb9blLmWrnF_J6VHKVILKg,48
17554,6hoOxHXH5vmrz10bB3mBXA,48
17555,q5VIlgwV2XwmvJUv2TWBOg,48
17556,n_Q89RKLc4bC1LXWyFZRdg,48
17557,m0r-ePE4R8vOVZ3ZiHdHVA,48
17558,Hh_GnzSdBcp_lVQC2EG85w,28
17559,4ClLnWT2usOyMdflOeFjoQ,28
17560,0fO_qps6JdiqRfqPDwikPw,28
17561,gXr3bRhppRV7EG_EaEdLZA,19
17562,z0G9pbYJBSrDAFOLlG-JDg,80
17563,vkGDmuYli3KWO-qlF_ZaWw,907
17564,bQM9__RH5VsDcA22y2LEhg,19
17565,tzu5AhBYYOlsWYtjL-tu9w,19
17566,xW8c6Lnv5HSQexbqni07fw,19
17567,deHH9B2gOyKCv4JwAl2vTA,823
17568,L-U8zavC6dCiPnxiyJkQgQ,7
17569,39ZX4Ap--4m0VdpHroYeYw,491
17570,OlQfmlTa6ZK6qpWymJgEIg,25
17571,cowO0P61FaEXCGy1Egnv0A,25
17572,przxdC9A-73H6HVmdJSJnw,25
17573,0RJPt-nH0aqAjO_IzAWTmw,25
17574,cEfsM59ogR6lYwU7JFtg6g,25
17575,2cNCYtq4hIVxL6Qw7d4_oA,25
17576,NEZRoNBh4UGRBaEYCLvPOA,25
17577,j3p6HoQARlJsEAYk5YZ6aQ,25
17578,aPNIxhYNH7lzzIypc-4t8g,25
17579,NMu_ApF-yEdDaLBYKoWlIA,25
17580,wLM_xC0qs0xDZ8ho-tX_Ng,25
17581,pPdPhwgzKJmBL69p6W7cpg,25
17582,Km_U45aEYwiPxl1w39Epvg,25
17583,6np1Z4cPPFx4T-uU6PrgZw,25
17584,kJQTPdeia-wv0WeAxTVebw,25
17585,DKNfx-VPOkHvht-9AezAFg,25
17586,KTsJI_OS8BjMo_PC7VPhMA,25
17587,n8pYA9V_5ngwyUG9dUlaDQ,25
17588,pzYwPl7fzByvi6mmAFvNHw,25
17589,EekIo9sOassFtWVA0hDU3Q,25
17590,PZ3HI7xZ2gPgpdRzfcOewg,3
17591,AZ3FHB_vJPXrqOqo4QHPJQ,3
17592,s8eytQsl1wqa5qpMqhlxRw,3
17593,7Q6FCLHxAuyJbU2r_HbVqw,45
17594,ztth00iTkE29fnLm3slgiQ,45
17595,zty2j_xQPKtIY8MwbxxOgw,45
17596,QOx71Z0lRgAfcvcxGjHicw,45
17597,KC9qu4_VSU2GHchNhXpKeg,45
17598,QiomfakzJBjakF2fyug9MQ,45
17599,a5NuphRLRBlqeX9ASkx2BA,45
17600,2NXtZt3S7uHpvmZkiPSA4Q,173
17601,EWmlmaFW7qaDBkq4sbqnRA,173
17602,B7_rLGt1rx_g0zcxTh-HFg,1587
17603,xW46RejEZsqE3YiH_FTH7g,1976
17604,RM98Z-sanrlOTXurqHa0cg,173
17605,rDqapmGz04gIUH-mecYrJQ,1393
17606,sayVALPX76CpXX_zWWQE-Q,173
17607,eWymAhMbX_3oD73Udnj31g,173
17608,haiQbSFLU3qyfdxxRAgWWQ,49
17609,uhiOtELtJDHk9r6ZYwTvYA,49
17610,FUWX83dM-DmYUGRkr3JKdg,49
17611,MS-kB2oEZg5pufdglZC9ww,7
17612,_EG_YeRwKbUymh-ege0Tag,31
17613,cCv0WwyuPFMzreGzbmAl_A,31
17614,DaGC9S2E8mAnGeo_nHoroQ,56
17615,GkyKC82uvGoD-Kxd5aqOqw,31
17616,5VrpExlgr6dyuLGSWqAK6g,31
17617,SYYUfK2ioJ4-xSp4i0Dzrw,31
17618,18-JYDsBKPemO60xanpgcg,337
17619,C4Z6zJhhHp-3wY8hStlPTw,337
17620,Sdjj11EtTcA5vitGAdJ2xw,821
17621,nBfvIqemgcVMtGbiLeRRWw,337
17622,qJPRGdro3UFApv8r7vL5dQ,337
17623,mjHH9MBYCjgCxBGEGdAKTA,337
17624,yukHIuT2CuCaQHvPorllDQ,337
17625,Jj-ggp7Kg8PX_5byHQO9aA,337
17626,AvoqfwfvGrQrJkq2ssE2Fw,337
17627,Jnz98Jg2Chs0Uf8OHx8tBQ,337
17628,txmiCEO7WGKCL3v6AJrQ-g,1592
17629,vRurhbDLzsF36bVfWOxLRA,337
17630,yBe5KsMr19lWGI3SmmVCww,337
17631,bvVeMYSJY1wlN12x9wFMig,337
17632,Erw1lEHRuRnyCelBMqCkzg,337
17633,tIAR25eTMiYmoKxSzQrqwg,337
17634,X38sis7C2XiU5VYGE-hauw,337
17635,XUErbuTSDpQDepb5ksKEsQ,337
17636,645lv0cZmm7dt7eP8KLsLw,337
17637,RMbvZ9HTFOp4CIvDn7rPUw,337
17638,L1he81gU1t35nSxM2kTH1w,337
17639,iby651rRElkMBZG_Qw-bPQ,337
17640,w54flqVZvOcvxdona6RDeQ,337
17641,JFT5jvNzn9wMGKLDEOnqeQ,337
17642,JZrcNFRu0mu11Uc4oFV1Fg,337
17643,1dNJWZMhdh_nqKuypTp5TA,337
17644,Nd-iA6VquQ8sPRV8SlDW9Q,337
17645,5nzRyV61nbsQH475RFFMLw,337
17646,8e0ZacYUT37CqMQEuQvkzA,337
17647,GUqm1zOykzHA3cT1GfAzkg,337
17648,CAaQEXLg5evzYensc5De4Q,337
17649,kyF-1PByDmUWnWP48olEiQ,337
17650,WA5gEjCFneYdedtiLUI81Q,337
17651,Kz30u01F9W3Jb1e1pQh9Sg,337
17652,bTnrNkKTY0C2ZsfGYV31aA,337
17653,GFFtcy4oyIOszkzBygMA7A,1557
17654,C84Ls1lXLTXbwBoU7dSr2Q,1824
17655,A3CLl_xO8ormpvs1XCcNpw,21
17656,HfscyV-IKsAJpaTkO_YkPA,21
17657,nxCfPONHzH8S0NLC6eM4uA,909
17658,vShngR5JY44FVDAZJHaXtQ,21
17659,b5wVeOuCbv7U-EqNcdkL9g,247
17660,9nRoNR6KPEFFK2iGLSpPVQ,247
17661,Ua4Jrg1g4wK4LI2wPD8i0Q,247
17662,2j1_MhBr5ARAZR4QGybl3g,247
17663,JXlIIsTzfMQKaa2Scc4bSA,247
17664,SxMl4eI39C0PGaxBOM5X7A,247
17665,mw8gR_D4VFg8nmx1gZZbiQ,247
17666,G5YOHIsZ2haco70-q0UozA,247
17667,Kfkrfs3vy8peGLkN4iusGA,247
17668,Jut0QsvPNcxDc4EuQ1ikuQ,247
17669,TIGSQTSKqikEnScqGU8gLw,247
17670,iaEmHKodU-5nag63oTTAoA,3382
17671,Wyt4Md0bMJx_kyh6lC3yAw,247
17672,bW5MQAFSbp9kVJZqHPdZNg,247
17673,GPCwBkssworuz4VWjZYNNQ,247
17674,k_9UzPynjMsnXZcKt0QPOA,247
17675,E1UE8L67p0-hmFWSesurMA,1336
17676,Kpx69G8LTef11c5X3DSVYw,247
17677,8SY9Ib0Q8jX1NkfOGXZZnw,247
17678,45_RbZpFbcLtLZB4WOlcWQ,14
17679,BysiiZbO4lxythVgqP1X3Q,14
17680,pMH-3HwQfCSQ6y5ZQ12BSQ,14
17681,7mZCFtucZqrlNyBDWAohoQ,330
17682,qC-7RhUxHJRSX3b_vsD06A,75
17683,8U71YpkbsuX4p21XJiK5mA,75
17684,K8hmhVKNCCvgJDCJka63OQ,1407
17685,0w4FPRmpMbUVFRD2d47CGw,75
17686,0wHFBrFPgm2tJ0oPABQIkg,75
17687,h7h_K-l3oDimI4OvUg-s2Q,75
17688,TrzpJrVArI_Qe8d6BB-tRA,75
17689,Nxyu0HCRN8_H6Jn1zPeUDw,298
17690,JHd99JcURLZ4OFLNpGxwqw,298
17691,UxmVEm5AV8Fj-k3Wv5mCNg,298
17692,An6tVQetzYMac-_B633I1w,298
17693,tDOaDdi3Zjgq7ODXnzMlLg,298
17694,YYVnrfsFtHv4UA3fJ9udgA,298
17695,8cyQPQYnw5bxuwWtsAOk2w,298
17696,fe7kjgjTIfV6scMSsNIagA,298
17697,7eQRSBE0mL5ynRz5zU0sdg,298
17698,yiDW-G7ss9UQWH2Wvs3dMQ,298
17699,iGFdKwFHxuUPhR008V_QwQ,298
17700,T65tjkQDJ5x3IHlFZLnMOA,298
17701,st-HcTLPF3hR6TXATb9DqQ,298
17702,dgDcVY_HglcY6ciiuCDXGA,298
17703,l-kUxjuRxcI3WZK4_2Faww,298
17704,4YO4MEhzaGNIT2lm3MhlGg,320
17705,DZtnZUpg-ZZZ54s9FxPcyA,230
17706,KdRiAcvxDplaMNpKzKuVmg,230
17707,hnf67lKHC_UrQiifR4Gadg,230
17708,29Dq5gyse2fA_7Gl5FNsXQ,230
17709,uPBlYIPIXx4ovJaDaFefIw,481
17710,2Dg4EO5Ve_eLih8baPwzkw,230
17711,rhHFHq6r0e2aiATQFchekg,230
17712,jqnOoxKqGgjEt7K3npKJ1A,1199
17713,iyH0YworjlpP12FS-kPElg,230
17714,tuaYRawrcCP20a9Q8Y5Tyw,230
17715,t8t_YqBgetVyfmLmPMwhXQ,230
17716,_tPZXiJCHBntNHUXCd_UcQ,230
17717,IwwVaAi8tDBO3kJWZDHxXw,230
17718,qQPeAV2VcsRsaBy3SwSprw,230
17719,W--nZT02GAc_dKmZlIx8NQ,2288
17720,VCeFBXJdBDbxHIsnrXWP2w,265
17721,F2mi2HRwiM--JXoZeeFNEQ,542
17722,kQtXdfnxhwh5U5z8ByErVQ,460
17723,7JrxtqRNIv3YgYhwz5rCTg,230
17724,LAbtssIoIZAAfGogru-dBw,230
17725,QhKvRkJKz-u8CzSAMmJd6w,230
17726,kk-AF3BfYTSLGMtrJZM6SA,230
17727,e4jCgEYlW0NiV6RoW05zPQ,460
17728,IPgP0bXMLAttTLG7Si1VdQ,230
17729,TJBQPvMN0Q4_h0AMasJkeA,230
17730,aSOzyQ_yMqIrUZiQMmwgEg,230
17731,JF8cuL7S3OvQzazdV8B8Ww,230
17732,mQRvVgRLTVlIf0tMNdr_1A,230
17733,uom719_O06BTIRR147NBfQ,23
17734,D-qatj7HzKBj0BfPxiTgXw,67
17735,9-4U30y0IC5KjbhC8NEm3g,67
17736,CrlzhTysSEYpUBs5d4V0rQ,67
17737,BfmxobTP-54pUWJpReGw9w,67
17738,0v1yqJEt6pHV-IeNMHR5bw,67
17739,XdV2Rqa2Ph_w8bSbE3vn4w,67
17740,hvLnBj4G1Ds4wnMdNpxQtA,67
17741,T7V4QlIxk4l7eflRYRYqVg,67
17742,9ABPPR8Ibiz7KjuarHevUg,67
17743,LtlqflB2cIAYv9oUk2iQfQ,67
17744,CubCCW4i1DtvJ-aIgpU9VQ,67
17745,dve9KQns-K13gssHZro2Ng,67
17746,c44rhA-x8RNVbdIaILrdzQ,23
17747,NqwR6PGWAyLsbujLNTW95A,23
17748,NoLlm7cxZVZ3f1d5P9ENbQ,23
17749,Ft5OoxoGy7FRpp81G8QjqA,23
17750,rQrqTB0QSnDIePFFhLi4ZA,23
17751,iR20OQjjNaNoTu_791vnIw,124
17752,27sGYZ-CT33XHYAhF9brEg,124
17753,gqi05w3x0OdZBsB7RJd-VQ,124
17754,YjLEJrL-JSISsOB94NtrfA,124
17755,htJz5D55SbnK8QSaB8AQRQ,124
17756,qG1a4cPpXW6ZyXbRupjeww,124
17757,60571H_OwAKXnjFo8CP6mA,124
17758,BOn-xte517Ol7g6RoEyduQ,124
17759,G1kGIL_Xiqi0JmCIoRFSVQ,124
17760,hCt5fBbaNeotNYGgeKoZ4g,124
17761,sk5rQRHRVDhaAMEz3RGDpQ,124
17762,vkagFAxuEWu908XfESdQeQ,124
17763,CgERSSPkzNV2iR4Cw1kGWg,124
17764,T6y3y6Y2EICIZCRfaCuZjA,124
17765,6UsUNYHhon2dCzPqt5V_Qw,124
17766,qLPOvytB1fMBUUUD4LARkg,124
17767,McCo_F5p2OLedLSyYoU72g,124
17768,SkGO01ZFi4DkWYX-nU4Ytg,124
17769,IRi7-mzlef6zDO13lGFPZw,124
17770,iciewQkn0I138UEXNoPwGg,124
17771,al4_OvYusu1TdNVmTRlDKg,124
17772,Tz-ZKoaZb2BdlPlDBx3_7g,124
